train_fit,test_fit,train_time_seconds,random_seed
15.107058768705395,14.509973000217805,42.13784146308899,410
15.146296422189451,14.441288884576142,43.19923782348633,771
15.34597734266927,14.876045368339264,35.50310802459717,574
15.333145810639277,15.297351793693906,34.45854473114014,851
16.666897280707715,16.192146109814953,31.54462695121765,338
15.942987113955832,15.473607431600444,31.65640616416931,386
15.372700659102623,14.826232595902605,28.623571157455444,67
15.069004268180095,15.236706353403596,55.372461557388306,242
15.372700659102623,14.826232595902605,38.72653317451477,241
13.98296035356349,13.526063257625049,44.851231813430786,845
15.372700659102623,14.826232595902605,41.869648456573486,483
15.372700659102623,14.826232595902605,42.7952721118927,964
15.372700659102623,14.826232595902605,28.82820439338684,67
15.372700659102623,14.826232595902605,31.396915197372437,880
15.372700659102623,14.826232595902605,55.66083288192749,834
16.804666065696956,16.304274525561635,44.09981083869934,442
15.36951805507793,14.694988248271514,34.01036524772644,496
15.372700659102623,14.826232595902605,36.13314962387085,599
15.070636280646717,14.635955371232255,47.14160990715027,580
15.372700659102623,14.826232595902605,39.394248247146606,446
14.781133639360736,13.974612783151608,43.83978343009949,804
15.372700659102623,14.826232595902605,38.49607849121094,43
14.99105152966022,14.392216050020677,58.948277950286865,783
16.520465385670256,16.500835961145278,41.41445970535278,279
15.372700659102623,14.826232595902605,78.25966763496399,730
14.747003165959173,14.7895000074448,48.65575456619263,204
15.346684095464223,14.860883664193556,44.07065033912659,594
14.53221779523266,14.194592168810427,41.271408557891846,548
15.372700659102623,14.826232595902605,55.20395112037659,63
15.23253241459552,14.703934782159951,52.60982894897461,490
