train_fit,test_fit,train_time_seconds,random_seed
16.804666065696956,16.304274525561635,3.592271089553833,389
30.83308191046113,30.447099297137587,2.6356420516967773,982
15.809972821052185,15.785100865527426,4.782390594482422,923
24.51639587515198,24.07448405343351,4.359289884567261,262
15.372700659102623,14.826232595902605,2.7135443687438965,88
17.03975790478353,16.706114206930618,4.536991357803345,529
15.717807972084072,14.856374428179171,4.3267035484313965,896
18.531335797504028,17.91539776486056,3.509725332260132,851
15.944976730533357,15.545507604168431,5.9484076499938965,107
16.520465385670256,16.500835961145278,3.48193621635437,686
15.717807972084072,14.856374428179171,2.2172164916992188,458
23.100808391908274,22.64331058273815,3.222379684448242,396
15.372700659102623,14.826232595902605,2.745176315307617,857
17.3084997872308,16.855468881627477,3.5932652950286865,821
16.717080750562417,16.23399605817347,5.861022472381592,460
16.724902129483215,15.721528726677409,6.634737014770508,307
15.586123861005722,15.362702761394733,4.709190845489502,548
17.011839940195156,16.54848536668014,14.802208662033081,518
16.804666065696956,16.304274525561635,4.951082229614258,409
16.494838498176534,16.033692500487223,10.777692079544067,990
15.717807972084072,14.856374428179171,3.3272855281829834,651
17.3084997872308,16.855468881627477,1.4552972316741943,861
18.94604698074128,19.413240216155458,5.496157169342041,51
15.563090495904664,15.551471171878115,3.4384636878967285,731
18.531335797504028,17.91539776486056,2.5707151889801025,23
16.80278739277706,17.391451787062955,4.450493812561035,747
16.804666065696956,16.304274525561635,3.9396591186523438,57
13.870197992767793,13.45303008352335,5.535781145095825,308
16.985970588354288,16.46935218200841,4.401262521743774,225
16.804666065696956,16.304274525561635,4.8509063720703125,212
