train_fit,test_fit,train_time_seconds,random_seed
16.804666065696956,16.304274525561635,4.9377381801605225,91
16.804666065696956,16.304274525561635,2.999034881591797,250
16.804666065696956,16.304274525561635,5.191386699676514,73
15.18183208733117,14.52682794555576,11.342626333236694,247
16.336313416757882,16.264257514110597,8.583292961120605,473
16.804666065696956,16.304274525561635,6.507386922836304,236
15.717807972084072,14.856374428179171,4.984817028045654,156
16.804666065696956,16.304274525561635,7.367159366607666,305
15.717807972084072,14.856374428179171,3.999311923980713,156
16.804666065696956,16.304274525561635,6.756859302520752,367
16.804666065696956,16.304274525561635,7.187706470489502,881
16.99165492687641,16.47489514300166,8.607023000717163,974
16.506596790920288,16.068770482701588,7.3643951416015625,703
16.804666065696956,16.304274525561635,6.32582426071167,105
17.124965977979166,16.628503894639547,7.944668769836426,494
16.435598616427765,15.985391954463243,16.84522581100464,913
15.372700659102623,14.826232595902605,6.2686944007873535,558
16.14069552700154,15.590333746290353,10.364404201507568,733
17.719797959077198,17.267346562085827,7.011555194854736,616
15.956721987063938,15.585634753117601,22.86068105697632,509
15.55191805418335,15.557668080324923,40.96993970870972,724
15.372700659102623,14.826232595902605,5.654206037521362,752
15.372700659102623,14.826232595902605,8.118804693222046,949
15.346095691171222,14.878737925455347,7.443165063858032,265
16.825574603957556,16.317475354699315,6.4433135986328125,508
17.498255848614495,17.056220885018654,12.006882905960083,701
16.804666065696956,16.304274525561635,4.217252492904663,413
16.804666065696956,16.304274525561635,5.263855457305908,236
17.239763289401775,16.719805752168412,15.793352603912354,58
16.825574603957556,16.317475354699315,17.391193628311157,720
