best_fit,worst_fit,std_fit,mean_fit,n_unique_inds,better_than_parents,worst_than_parents
31.928224252034656,1148729.502287158,160841.4529961679,25747.441210835295,50,13,9
31.928224252034656,33281.83933654971,9966.011004932408,3831.206654341726,36,9,13
31.928224252034656,33281.813153095165,9626.618048900022,3887.827931255619,27,12,18
31.928224252034656,78011.90947788143,13559.204189218197,4310.209922509755,35,15,7
17.305025239637573,1128644.2788161745,159603.67024311837,30550.029520380456,33,10,18
17.305025239637573,78630.45830868193,13141.09690213862,3551.885998410985,34,15,15
17.243664691481907,31411.366319043766,4604.531873719265,994.7457989688746,29,7,11
17.243664691481907,31411.4030549487,8493.440516449513,2549.400509857711,30,12,8
17.243664691481907,116.10098016696179,31.553374165275432,46.68655675514528,25,11,13
17.243664691481907,116.10098016696179,23.17820299592854,40.62202288989116,29,14,16
17.243664691481907,116.10098016696179,32.57905532923495,51.992991135812765,27,14,14
17.243664691481907,116.1825293842371,34.64257466354667,53.13073381599273,29,14,18
17.243664691481907,153.88367966966393,33.2575487628093,50.053452032994116,27,8,10
17.243664691481907,153.88367966966393,33.68522082977245,51.86577203181018,23,10,8
17.243664691481907,154.8634500501753,35.653393887284224,54.520664762290245,22,17,7
17.243664691481907,116.10098016696179,28.07895421746516,48.14766603951286,22,7,13
17.243664691481907,116.10098016696179,23.931443162047334,45.68116688352741,14,7,11
17.243664691481907,116.11634471954862,15.842407943999968,41.422215949690354,15,9,13
17.243664691481907,116.10098016696179,12.50009586275743,38.975337093981175,20,10,16
17.243664691481907,39.641961251411445,5.886166483464474,37.2542275273415,17,9,15
17.243664691481907,39.847504047284524,6.8646589630733645,36.52031137940797,20,12,16
17.243664691481907,39.847504047284524,7.1168674858614,36.150363690488604,20,8,12
17.243664691481907,40.28086905263855,7.604337282491663,35.894531023693666,19,7,19
17.243664691481907,40.28086905263855,4.532277208218434,38.094118862500714,16,8,16
17.243664691481907,92.41360813882025,9.245454197872567,39.11026463518958,15,4,8
17.243664691481907,39.97152427522515,6.62200381773268,37.17488689010525,12,6,10
17.243664691481907,39.97152427522515,3.1196699285269482,38.96980977919982,8,0,12
17.243664691481907,39.97152427522515,3.1077280696596152,38.914018333320776,7,6,12
17.243664691481907,40.49291551052654,3.1187110324215315,38.888930684869685,11,6,12
17.243664691481907,40.49291551052654,5.243588617666162,37.98348324081659,12,7,19
17.243664691481907,40.49291551052654,5.258512265525599,38.06368195681416,11,6,6
17.243664691481907,40.49291551052654,3.119201074927501,38.882559133066145,9,5,13
17.243664691481907,40.49291551052654,3.14099820503295,38.85347232793575,9,4,20
17.243664691481907,40.49291551052654,3.1088881489234224,38.86111471221178,7,5,19
17.243664691481907,39.4665896207274,3.072945841235895,38.748658248889335,6,7,19
17.243664691481907,39.847504047284524,5.947366549548178,37.452202907553335,10,5,17
17.243664691481907,40.28086905263855,8.030759541890829,35.511752995247996,13,3,13
17.243664691481907,40.28086905263855,8.395901509586885,35.24848052258798,11,5,23
17.243664691481907,746.9311393725652,99.53936907245291,51.453050364839676,12,5,13
17.243664691481907,40.28086905263855,3.8614299507844,38.20191137729882,11,8,16
17.243664691481907,39.847504047284524,4.307880349713909,37.78644687657411,10,8,16
17.243664691481907,40.28086905263855,5.91048295649027,36.2435063661297,16,10,6
17.243664691481907,40.28086905263855,5.6732549412236635,34.925171023896574,20,12,12
17.243664691481907,40.28086905263855,7.09178008033977,32.63374827143899,24,10,12
17.243664691481907,40.28086905263855,6.246629532564388,34.23854281910846,24,11,15
17.183129084692883,39.88473065767394,7.945966617548203,33.200391397189385,17,12,16
17.183129084692883,2893.1062968113206,400.32327787168833,91.27932750404807,21,12,16
17.183129084692883,39.847504047284524,5.880515614098621,35.45506257585208,15,12,12
17.183129084692883,40.28086905263855,7.2146036426690205,34.04352972302356,22,9,13
17.183129084692883,40.28086905263855,6.452830593309586,35.110562930555126,16,9,13
17.183129084692883,40.28086905263855,6.024052459610947,35.940178423544495,16,10,12
17.183129084692883,40.28086905263855,6.168087271981835,35.73157316231249,16,6,14
17.183129084692883,40.28086905263855,7.396471084135456,34.60045538957304,16,6,12
17.183129084692883,40.28086905263855,7.463070098643152,33.54579602385122,16,17,15
17.183129084692883,40.28086905263855,8.621717229483645,32.48118480341728,23,9,15
17.14286571903886,39.452724014881696,8.549977418323914,33.06946880350742,16,12,12
17.14286571903886,39.847504047284524,9.265888854583032,31.876116276636015,20,8,16
16.804666065696956,109534.30461846796,15330.207457214814,2222.868517187742,17,10,16
16.804666065696956,39.847504047284524,5.915710146793734,36.49897058436126,15,11,15
16.804666065696956,39.847504047284524,5.080234676786646,37.29461713173081,17,13,17
16.804666065696956,39.70535313987289,6.092255102341159,36.65325621396374,17,13,17
16.804666065696956,39.70535313987289,5.544187205304597,36.71695280032961,21,13,17
16.804666065696956,40.08758564832544,7.218818598074719,35.61866004894477,24,9,17
16.804666065696956,58.3394898660676,9.254439442912613,34.62936829988121,21,15,15
16.804013671579206,40.08758564832544,7.387444940004318,35.63979279106939,23,14,14
16.804013671579206,39.847504047284524,7.398050151779171,35.68075828625834,20,17,19
16.804013671579206,40.01014112818029,8.420302307817066,34.241163141722375,21,12,14
16.804013671579206,40.13820022079827,9.71389915670211,30.61299564109333,22,13,21
16.804013671579206,40.13820022079827,9.7661245738244,27.780925823325532,18,11,17
16.804013671579206,39.70535313987289,9.188920921051093,25.699243379671994,14,14,12
16.804013671579206,39.830641022870466,9.751940082345792,26.89175737622424,10,11,13
