best_fit,worst_fit,std_fit,mean_fit,n_unique_inds,better_than_parents,worst_than_parents
3.6864890048388728,240.4495603152071,29.11127138833914,10.801866792272735,76,28,24
3.6864890048388728,35.124123076304514,6.427393954840839,7.390735674691616,57,23,23
3.6378609144981695,65.48578510861388,11.345757376100758,8.420335617863964,60,35,19
3.6378609144981695,65.48578510861388,9.237930240193275,7.831733175521066,70,28,26
3.6378609144981695,105944.57674727862,10540.431434946666,1068.6674833328868,65,25,23
3.6378609144981695,153.30220371254333,17.497774626428534,10.627168193368975,56,26,24
3.6378609144981695,1247.3477717909716,173.70362786814044,32.99019199940764,51,31,19
3.6378609144981695,1247.3477717909716,123.6513036533878,20.879378334003647,60,25,15
3.6378609144981695,1247.3477717909716,123.78336993478527,20.70623513804057,42,26,20
3.6378609144981695,41.06312367344757,5.982007731793676,7.298934475694581,48,26,22
3.6378609144981695,21.42690874686879,3.821801260053179,5.734022106476026,53,27,19
3.6378609144981695,1247.3477717909716,123.5208237374293,19.26370280097286,48,22,22
3.6307581947794234,1247.645984313766,211.71400477060013,43.79619070462355,52,28,26
3.573843325401319,1247.645984313766,249.519053044947,62.82038788996529,53,31,23
3.573843325401319,1247.645984313766,270.2515038155153,69.70160676788804,58,32,22
3.573843325401319,43.154076952150874,7.977599258985919,7.8105403794295025,54,26,28
3.573843325401319,40.099948200528296,9.281344567452244,9.628821423748148,56,27,27
3.573843325401319,70.82755139304837,9.695007473752137,8.900974620441582,58,31,23
3.573843325401319,124.27518565110749,13.361249989843168,9.173854676699358,60,24,28
3.573843325401319,1247.645984313766,123.85055717042212,22.667689836877376,58,31,27
3.573843325401319,124.27518565110749,18.18913087453247,13.453052090510887,59,31,33
3.573843325401319,1247.2077324070076,172.596828771405,36.383938888285016,69,30,22
3.573843325401319,3338.7032982958426,338.73145468455243,54.41497866307197,64,28,32
3.573843325401319,99.99813863944188,11.843727630443755,12.19798521588541,54,34,34
3.573843325401319,39.251184367394075,7.6863102196328805,13.02732946807064,52,27,25
3.573843325401319,37.26049581707147,8.202966019404515,13.873411291579167,49,24,26
3.573843325401319,54.0559983012146,9.225172544628608,13.277008118278202,44,22,30
3.573843325401319,54.0559983012146,9.219674342262822,14.850801910115404,41,27,31
3.573843325401319,72.0245619080138,9.925591586564643,14.692324964189682,33,24,30
3.573843325401319,72.0245619080138,11.482511487659387,14.792182786858534,29,20,30
3.573843325401319,72.0245619080138,10.062394555620267,13.368267639013625,28,21,31
3.573843325401319,28.687349769811096,7.276923714180485,12.65909764900267,25,23,27
3.573843325401319,206.57922359517005,20.571051110850775,14.594188650946666,20,29,31
3.573843325401319,206.57922359517005,28.19952112410443,16.96599558199921,22,22,34
3.573843325401319,206.57922359517005,21.021124615375438,13.581559688277624,22,33,29
3.573843325401319,206.57922359517005,21.913531834711,12.946470411615103,31,29,35
3.573843325401319,69.92647395578152,10.48904783292138,11.151576283957962,40,27,33
3.573843325401319,93.19050617650194,11.407728950246558,11.469419039295289,30,25,33
3.573843325401319,93.19050617650194,9.794791016697701,10.806505086000094,37,28,26
3.573843325401319,93.20965142111655,12.809886760122035,10.841244694115982,39,32,26
3.573843325401319,93.20965142111655,16.34717600157492,11.215094878287909,47,37,27
3.573843325401319,93.20965142111655,15.335213971557428,11.075880689177051,49,28,22
3.573843325401319,139.56712572712865,19.97265801200332,11.348934193392786,49,23,23
3.573843325401319,70.0255762348963,11.668310621191731,8.951013558423274,45,29,29
3.573843325401319,781.0939091032203,89.56275739008886,21.43750468307717,47,25,21
3.573843325401319,167.38919240585545,16.50896008471905,7.6963652145385435,43,33,27
3.573843325401319,24.916943932314084,4.5786899134130525,6.794216814058726,47,32,24
3.573843325401319,17.04821613336165,4.168244910822505,6.94755088083824,38,22,24
3.573843325401319,17.04821613336165,3.7447427001756375,6.584025734379406,34,25,25
3.573843325401319,17.04821613336165,3.8840347785293763,6.568813238528651,36,25,27
3.573843325401319,17.04821613336165,4.1009727731400085,6.83678333294537,33,23,27
3.573843325401319,16.05740836826239,3.804718528863846,6.725780780536582,37,30,22
3.573843325401319,16.05740836826239,3.802684201461418,6.593956067013741,35,33,19
3.573843325401319,14.53851316784107,3.4721446764684987,6.272340955554937,42,27,27
3.573843325401319,14.53851316784107,3.1697131467639643,5.992564567243904,44,30,24
3.573843325401319,93.13286997103698,9.115739681010634,6.4012179977164045,45,31,27
3.573843325401319,93.13286997103698,9.689198946091825,6.271599380646454,50,26,32
3.573843325401319,36.118753946399096,3.9810477851730184,5.255165372533667,53,23,39
3.573843325401319,30.13415417759711,3.5819217558568353,5.378269124976826,45,22,32
3.573843325401319,253.73724144584716,24.872254467059946,7.815708462722553,53,25,29
3.573843325401319,1116.5534026477076,110.6082795632755,17.436749730623777,53,28,22
3.549893554528838,60.45882726764875,9.648776475972559,7.230670366188073,52,22,20
3.549893554528838,60.15487670993842,10.017783891838967,8.270573450213604,43,27,29
3.549893554528838,46.8713396821488,6.813838292791609,6.963102614930718,46,28,24
3.549893554528838,31.496001174255703,5.4481278491263865,6.437580928351755,45,27,25
3.519370952196423,36.118753946399096,5.957747251670643,6.521564665176645,43,28,26
3.519370952196423,36.118753946399096,7.038895980826079,6.998911284101574,41,23,21
3.519370952196423,42.091882533421085,8.524359647409312,8.579163947840946,43,23,23
3.519370952196423,42.091882533421085,9.095432980181393,8.304215782005462,42,27,29
3.519370952196423,40.540219578070115,7.279693455776002,7.076319284146682,57,21,27
3.519370952196423,42.10149605589081,5.911905346138217,5.879482843564311,50,17,31
3.519370952196423,58.00708235636188,9.66267400211442,8.302416874600777,48,31,27
3.519370952196423,42.10149605589081,8.306734007070077,7.828432793331675,48,22,30
3.519370952196423,34.90001455570237,6.4584979576180706,6.474295270162536,45,25,31
3.519370952196423,34.90001455570237,5.864701665627194,6.246198950064289,43,23,21
3.519370952196423,34.90001455570237,6.395326950061652,6.764732516494018,40,31,29
3.519370952196423,90.09387013554566,9.64719184466524,6.358599332877295,49,24,22
3.519370952196423,24.902434131128828,4.531509861863173,5.713878910435036,40,20,28
3.519370952196423,17.188426951694222,2.141673692453585,4.518241848415134,33,26,26
3.519370952196423,8.967729887220951,1.3365562338088521,4.165188844865245,39,32,26
3.519370952196423,21.42690874686879,1.9915782017877668,4.146971052771135,44,27,25
3.519370952196423,9.724181178739816,0.9536028423121182,3.9228192208777086,43,25,29
3.519370952196423,10.781484966737406,0.9271596956447564,3.8757935982610876,38,25,19
3.519370952196423,10.781484966737406,1.4762467893834224,4.107237240701551,43,33,19
3.519370952196423,10.781484966737406,1.3992575576243582,4.058810328947535,37,18,32
3.519370952196423,17.579893054330988,2.2938675487290947,4.280112894286381,24,23,31
3.519370952196423,9.865611927755435,1.0739025827138968,4.0225342283141785,30,22,28
3.519370952196423,58.00708235636188,5.751281101187482,4.719120669320003,33,18,28
3.519370952196423,58.00708235636188,8.238631513008748,5.837135240606578,24,21,31
3.519370952196423,58.00708235636188,6.6337856816728,5.739552195332149,30,29,23
3.519370952196423,58.00708235636188,7.043132686474539,6.335736888007931,38,16,28
3.519370952196423,74.14251789908393,10.407682136091303,8.214685909689031,46,23,27
3.519370952196423,79.21445313596442,11.853927951725824,8.424139452681473,42,21,29
3.519370952196423,58.00708235636188,9.298263986550488,7.211630349711067,34,17,29
3.519370952196423,77.29901126759633,11.987022068385645,7.429304840169831,31,25,29
3.519370952196423,159.65547769322785,20.470458767122693,9.33670969222528,35,26,24
3.519370952196423,77.29901126759633,14.122771348208156,8.28088853550908,38,32,26
3.519370952196423,144.0488675854826,17.31608287322784,8.563699488783945,40,27,23
3.519370952196423,286.9877550870852,31.432323561421974,12.74993367208792,39,19,25
3.519370952196423,58.00708235636188,15.493724932690851,9.805479141523548,26,28,26
3.519370952196423,56.6529748203351,15.914159500560805,9.896610125450765,23,30,20
3.519370952196423,103.93427015526008,15.27654788822667,8.819635912586158,27,24,28
3.519370952196423,106.07365928143803,28.76874768589869,16.828758933891876,30,25,19
3.519370952196423,108.30903237754569,36.18755964108727,22.03609292158925,33,25,21
3.519370952196423,4347.8194946451895,432.94017730766143,67.01121922910154,43,27,21
3.519370952196423,285.6161444530867,47.43847263300464,27.140070784297876,41,34,22
3.519370952196423,157.53642072742898,35.76432180131861,21.788869997303063,43,22,24
3.519370952196423,157.53642072742898,31.773169274159404,18.38673529643227,45,31,19
3.519370952196423,106.14010062951735,30.057530631098246,19.70067082955686,49,22,36
3.519370952196423,466.912239507536,47.826812461231114,14.09242182969843,45,28,24
3.519370952196423,466.912239507536,47.01383395386825,12.43913368256284,43,24,24
3.519370952196423,57.63724136108897,10.183560400231032,7.244969827305099,45,27,21
3.519370952196423,50.81346225965586,8.741416664518615,8.008764820708954,46,23,15
3.519370952196423,35.95771846435547,6.325351750023371,6.586532980551564,40,21,15
3.519370952196423,72.93199768125017,8.578500633724508,6.723295117159347,44,20,22
3.519370952196423,72.93199768125017,10.19262032259135,6.170908834813036,32,25,25
3.519370952196423,72.93199768125017,7.695050860790498,5.811119748214956,36,21,19
3.519370952196423,31.883210002738142,5.124739699875102,5.966240847419003,32,24,30
3.519370952196423,100.70925522551128,10.483109852637124,6.665183979559015,41,25,27
3.519370952196423,58.00708235636188,6.91970802678892,6.5323414959499715,41,25,27
3.519370952196423,58.00708235636188,6.667523953747279,5.983658200007395,45,27,35
3.519370952196423,58.00708235636188,6.011454878193751,5.4028447032022076,54,21,29
3.519370952196423,17.188426951694222,3.4733871756596746,5.050232177758885,42,22,24
3.519370952196423,17.188426951694222,3.080210775195112,4.907507961548194,39,21,29
3.519370952196423,58.00708235636188,8.135963424802654,6.03886801259043,38,28,28
3.519370952196423,58.00708235636188,8.248775695877553,6.844072950412595,38,28,26
3.519370952196423,59.45612662718439,10.341486815101163,7.660690574252169,40,28,20
3.519370952196423,54.7857898807532,10.47543632921012,8.468263068402145,39,29,21
3.519370952196423,59.218713887408924,9.280082639523888,8.554342614927409,37,28,14
3.519370952196423,49.48073788663406,6.132782786482981,7.094595555847649,43,32,22
3.519370952196423,17.579893054330988,4.3441348253452094,6.182010341277891,42,23,25
3.519370952196423,61.1674049438787,8.391385778755508,7.57830297301056,32,32,24
3.519370952196423,285.6161444530867,28.901899778950938,11.111466314028869,36,24,30
3.519370952196423,56.86877628916565,6.566536160750943,6.5588436672420345,39,23,31
3.519370952196423,35.38259638994325,5.052595403142646,5.949856879806211,41,19,31
3.519370952196423,68.48839890309486,8.055933139187795,7.275404349248468,42,34,32
3.519370952196423,136.85725223217722,14.191064010114243,8.05076330260954,52,26,26
3.519370952196423,35.38259638994325,8.663074941896376,8.017561402006685,48,31,27
3.519370952196423,35.38259638994325,8.619975407670456,8.051253989889393,44,23,21
3.519370952196423,47.70936920645607,9.30296365302873,8.518095332479353,45,21,25
3.519370952196423,47.70936920645607,8.870758561544068,7.627185737522283,50,25,25
3.519370952196423,39.56115942775134,7.329828613964191,7.366137579186862,53,29,23
3.519370952196423,39.56115942775134,6.690231462748952,7.282367645209999,46,31,27
3.519370952196423,23.537085864610802,6.435907043452109,7.636652181594663,48,31,23
3.519370952196423,113.4198090606291,12.315100036393273,8.262180291474106,48,26,36
3.519370952196423,113.4198090606291,20.45003250140602,11.284110107022716,57,22,24
3.519370952196423,113.4198090606291,20.77558617607916,12.80916099202478,50,30,24
3.519370952196423,113.4198090606291,16.095550102187254,10.804268328324154,50,27,25
3.519370952196423,86.97979226879274,11.376930295013784,10.41139172515151,40,22,22
