train_fit,test_fit,train_time_seconds,random_seed
3.0979311205809577,3.674764349782643,24.383076190948486,350
3.124489807743198,3.4689286042426635,22.485793590545654,279
2.0778417436460033,2.4032789520592415,83.93871140480042,25
2.6402788886951183,3.116974952911347,82.84153008460999,137
2.589961762471118,2.881810371946142,65.2688615322113,59
3.2237647155349687,3.606412679514509,101.50176906585693,387
3.3630209722593056,3.848482464638948,56.57250475883484,694
2.707526495344638,3.444095278906809,38.703113317489624,951
1.3508168274380825,1.3577518502027346,73.08584403991699,173
3.238292664055353,3.4543407727064404,74.40464186668396,296
2.457231254068663,2.8736627079788235,45.55578637123108,928
3.1471775573551555,3.5999180381094193,59.454174757003784,604
2.1956909365472557,2.9224700158929076,40.919416189193726,272
2.152481581704626,2.593674645409638,95.28349947929382,499
2.387248955206732,2.9199484140072434,98.30745482444763,375
2.380148759336934,3.019510681094781,34.715306997299194,88
3.0144641359230504,3.547555246652942,36.86466836929321,840
2.8078681758918824,3.5186826537161284,114.08859944343567,696
2.649018274267184,3.4299784864193277,95.96788835525513,611
3.3532840824237216,3.965113605043881,65.53601479530334,745
2.4579286464818724,2.9947547535373302,105.70734453201294,414
1.3473322623217678,1.3615699541862933,58.1823513507843,753
3.0080346324339535,3.624752854438611,75.23798894882202,354
2.2361906731310146,2.70687788299945,39.109068870544434,813
2.617141799922516,2.982900027535056,74.52043890953064,35
1.3508168274380825,1.3577518502027346,107.47256779670715,942
2.618436041967749,3.2512958650532466,70.58009123802185,940
2.730226200491032,3.258431980563411,40.23675847053528,810
2.32598607124735,2.5754138137418336,107.38653302192688,131
1.4788328779465911,1.5681179695588756,82.63507390022278,665
