train_fit,test_fit,train_time_seconds,random_seed
13.711243186947305,13.182522898887228,104.80090761184692,256
15.638331637467028,15.609467483612347,153.65114212036133,328
16.680702122204774,16.201344350112475,72.76485776901245,96
15.372700659102623,14.826232595902605,94.36772131919861,539
15.372700659102623,14.826232595902605,45.44770932197571,430
13.907433862737422,13.463443911244237,66.83549761772156,979
14.276495120667656,13.891067178794119,107.76250886917114,740
14.297570307264559,14.13430210528984,125.09299612045288,565
14.35083737836371,13.94385807332736,77.0730288028717,887
13.81956621785122,13.45697135498105,93.74957180023193,167
12.753060210412896,12.875925507098652,104.28518176078796,557
14.787438000790532,14.209881971610836,141.51467061042786,776
14.689508214647836,14.38877186088642,112.11675930023193,402
13.78402889879733,13.452844747389138,163.91415977478027,216
14.141097443286695,13.972814329369989,94.80190062522888,23
14.07031971428664,13.992903036726496,179.61751413345337,61
15.61230202063301,15.060467160264007,91.84729743003845,579
15.372700659102623,14.826232595902605,76.16446256637573,294
15.28618944109103,14.80556970144497,78.7108268737793,523
13.828710645072158,13.453040667317671,77.32599568367004,237
14.720700452175363,14.995919017221695,94.66965651512146,106
12.967207200323761,13.69383053855831,177.21566081047058,340
15.048662583416231,15.46647113537673,64.40314173698425,958
14.625696427441838,14.287696553098566,107.03434109687805,665
15.372700659102623,14.826232595902605,52.74658179283142,477
15.372700659102623,14.826232595902605,57.53752279281616,30
13.787318904556521,14.20775947390343,66.58402967453003,276
15.372700659102623,14.826232595902605,81.36046099662781,409
13.981672072716025,13.453582839508298,61.57303524017334,161
13.907433862737422,13.463443911244237,65.47243666648865,643
