best_fit,worst_fit,std_fit,mean_fit,n_unique_inds,better_than_parents,worst_than_parents
23.100808391908274,8513.946703538777,1243.2485265711289,340.6745989548554,91,13,13
23.100808391908274,279.7838702561828,27.14790524172142,41.43462518437586,53,4,14
23.100808391908274,1917.1263906001293,187.04810364471035,56.881897755634625,48,11,23
23.100808391908274,593.8599757892135,55.88944850603561,40.86147143270729,46,13,27
23.100808391908274,262.1269392564624,26.716145020481086,38.0578292321906,40,11,23
23.100808391908274,950.8866319153967,129.12343834845973,49.54311348275618,23,8,24
23.100808391908274,271.449135446234,36.65541337753217,32.87977169559655,18,7,25
23.100808391908274,950.8866319153967,93.08536421638105,36.35036979031486,18,3,37
23.100808391908274,751.8989511874048,74.83916497336709,34.85103540525955,11,1,41
23.100808391908274,271.449135446234,29.301077976550683,29.699629364498982,10,0,44
23.100808391908274,150.98423378820848,13.311102366026875,25.12884700207268,9,0,32
23.100808391908274,216.71974673898535,26.70046811553324,28.966181003936427,9,0,50
23.100808391908274,158.8238903944375,19.66982908928563,27.044807831717318,12,0,52
23.100808391908274,1211.047023817492,179.22659533502312,61.420866533136824,12,2,46
23.100808391908274,950.8866319153967,95.29203845411465,36.16741865706947,13,1,35
23.100808391908274,99.26987920928484,8.666940052419392,24.639659410691458,7,0,38
23.100808391908274,39.59432449019368,1.9866899315039162,23.564428849008277,6,2,42
23.100808391908274,950.8866319153967,119.00211737791439,42.553851091212785,11,0,42
23.100808391908274,950.8866319153967,94.53813812175471,35.900112788911144,8,0,40
23.100808391908274,271.449135446234,24.746798971930648,25.874386856021363,6,0,52
23.100808391908274,882.0436534278218,89.31716857330305,37.618043009460735,12,0,44
23.100808391908274,950.8866319153967,95.28992752959294,35.51952118225533,9,1,43
23.100808391908274,177839.550218726,17691.890284229507,1807.8211131087248,11,1,45
23.100808391908274,950.8866319153967,137.81539124232697,48.44618720570595,8,0,46
23.100808391908274,950.8866319153967,119.10314795775628,47.342339308569635,10,0,20
23.100808391908274,751.8989511874048,74.47435473187277,33.44516363637917,8,0,46
23.100808391908274,751.8989511874048,80.22219631280728,36.753553468373255,9,1,41
23.100808391908274,271.449135446234,35.054512391856754,29.096800126856227,10,2,38
23.100808391908274,751.8989511874048,73.6116586485869,32.05630950865963,5,0,44
23.100808391908274,91593.39116023327,9110.416961727513,950.5842842592173,12,0,30
23.100808391908274,73.25639742652184,6.240581577550646,24.05565038459151,6,0,42
23.100808391908274,950.8866319153967,147.75179246129704,49.9522515402476,8,1,39
23.100808391908274,61.1142036705009,4.8907472295527095,24.363924201487116,12,0,34
23.100808391908274,950.8866319153967,118.43661125907897,42.683398028672045,10,0,46
23.100808391908274,751.8989511874048,104.63109644357331,41.84771682652519,8,1,33
23.100808391908274,950.8866319153967,119.54106691827646,44.73969618698701,10,0,44
23.100808391908274,751.8989511874048,78.94893610006038,35.677467156391124,8,0,36
23.100808391908274,741.9637599856732,91.400050742527,41.61620997870493,11,0,48
23.100808391908274,271.449135446234,25.800015545204715,26.65927348734901,8,0,42
23.100808391908274,41516.60963577523,4128.086593386002,469.4026479414361,12,0,40
