train_fit,test_fit,train_time_seconds,random_seed
11.997634256848798,19.46488509862155,7.539870023727417,779
10.21784696213712,15.985060353840534,9.916527509689331,529
13.111013850787163,19.210436366055152,7.537997722625732,718
10.914525228374844,19.831622753286627,9.761410474777222,109
13.291545415749928,19.831622753286627,9.561615228652954,588
11.859684668220497,17.379333125316887,11.674843549728394,544
10.825282399174075,16.071201192897536,12.202146768569946,815
6.876415637396374,8.735984252274934,13.209210634231567,937
12.870363006501872,19.29470738596462,8.296852827072144,68
9.003440778528518,25.970910011865865,9.519579410552979,462
13.291545415749928,19.831622753286627,5.879649639129639,667
13.111013850787163,19.210436366055152,6.315199613571167,766
13.111013850787163,19.210436366055152,8.005549907684326,945
13.471405267357879,19.273664783384152,11.8438720703125,657
8.804306468141398,13.09768974804198,8.083014011383057,382
9.120768490500597,13.350957074006233,7.142155647277832,397
13.111013850787163,19.210436366055152,7.970750331878662,701
12.105784243943274,17.371829151901164,6.596829414367676,678
12.094130166245693,18.433535217128437,12.112895727157593,593
13.20170911223243,18.57822901914452,6.6473047733306885,450
13.619872738877268,31.059897256315534,6.542181491851807,541
10.21784696213712,15.985060353840534,8.591898918151855,164
10.10346430046604,14.207061602041918,7.699975490570068,682
11.93342352495971,18.38957407565168,11.85306167602539,169
6.8250720961120495,8.657244134180688,7.7794365882873535,785
11.53859430867726,14.03615999383827,9.54686689376831,697
12.598524679242061,18.53203721321034,13.240095376968384,326
10.21784696213712,15.985060353840534,6.71161961555481,909
13.291545415749928,19.831622753286627,5.947571754455566,821
13.291545415749928,19.831622753286627,11.804555654525757,647
