best_fit,worst_fit,std_fit,mean_fit,n_unique_inds,better_than_parents,worst_than_parents
17.79369991379292,56537.50222525328,6539.574756439605,1099.2193135912617,88,13,15
17.79369991379292,940.9238268822696,143.80446157470044,64.21901738419919,57,11,19
17.79369991379292,97434.68559234463,9689.506678417325,1036.0296207040408,41,9,23
16.804666065696956,950.8866319153967,103.74644688503857,47.2469211671516,27,17,29
16.804666065696956,550.6013047141978,53.64116431734148,35.50235818453458,29,15,29
16.804666065696956,747.9246674170219,72.26696353745696,31.526743003145455,25,18,40
16.804666065696956,950.8866319153967,132.42840921967326,46.42943653357988,24,14,30
16.804666065696956,550.6013047141978,74.02805737955151,33.25576150802319,21,10,28
16.804666065696956,5822.214142100575,580.2797986185259,84.25010612001995,19,10,30
16.804666065696956,4627.436440285723,496.5106124282835,104.14298772712392,17,12,36
16.804666065696956,4627.436440285723,468.19900711240075,78.65150058448145,11,6,36
16.804666065696956,4627.436440285723,466.00981757573544,81.1483353035884,12,2,30
16.804666065696956,5822.214142100575,595.348155215785,107.10062307148934,15,1,43
16.804666065696956,5822.214142100575,814.7317231048128,147.1235115990585,11,0,36
16.804666065696956,4627.436440285723,469.3451526717217,73.691696484679,6,0,36
16.804666065696956,4627.436440285723,479.95764402160864,97.80665948884366,11,0,40
16.804666065696956,481.6163260682511,65.06315902735687,27.009589552894205,6,0,52
16.804666065696956,5822.214142100575,610.6309046776489,112.28119002848074,12,0,46
16.804666065696956,4627.436440285723,462.3700478234014,72.67761741346935,7,0,46
16.804666065696956,934.9863728467452,123.98071570936519,42.203406932321414,14,0,38
16.804666065696956,665.4954924151695,64.55992819753743,23.52950140735391,4,0,42
16.804666065696956,5822.214142100575,818.6306752329529,153.06509314058894,7,0,46
16.804666065696956,39.59432449019368,4.093315430473843,17.746343762435142,8,0,56
16.804666065696956,4627.436440285723,471.26157034317197,79.46367192435227,11,0,28
16.804666065696956,851.9641781861442,109.31954404104548,38.98409420218406,11,0,42
16.804666065696956,4627.436440285723,498.0210079980636,92.06787191368508,11,0,48
16.804666065696956,4627.436440285723,492.95099372128766,99.27749312689943,12,0,48
16.804666065696956,5822.214142100575,742.1407459313368,144.86122183127506,12,2,48
16.804666065696956,4627.436440285723,462.34147402628486,72.97569839925569,8,0,50
16.804666065696956,5822.214142100575,927.3960991072283,179.85106616815312,7,0,34
16.804666065696956,361465.6832054913,35961.636135207795,3698.4556369371003,8,0,48
16.804666065696956,5822.214142100575,579.6391766344328,83.8083480017252,8,0,50
16.804666065696956,665.4954924151695,90.9121973139629,33.71768875748321,10,0,40
16.804666065696956,1752.6110998768504,182.4840244315661,43.65661492114963,8,3,39
16.804666065696956,1752.6110998768504,174.0833293265201,38.473988376127515,10,0,46
16.804666065696956,5822.214142100575,756.9686812920067,152.09639559056603,10,0,52
16.804666065696956,1752.6110998768504,199.95084703152997,53.727262334295354,14,0,50
16.804666065696956,5822.214142100575,602.2708582965427,99.79044990530903,12,0,42
16.804666065696956,4627.436440285723,492.32545944613105,93.78718538372289,9,0,42
16.804666065696956,5822.214142100575,752.9749125793484,152.3847541211505,12,0,40
16.804666065696956,5822.214142100575,601.1257981734302,93.11292592434678,7,0,46
16.804666065696956,5822.214142100575,751.579192511572,138.76540104299897,7,0,52
16.804666065696956,61557.98781805879,6123.883302547438,650.3417797300855,8,0,44
16.804666065696956,4627.436440285723,472.9378025862315,80.57239403903434,8,0,42
16.804666065696956,1752.6110998768504,172.68472350501074,34.75264673507718,6,0,52
16.804666065696956,4627.436440285723,582.5720530107321,99.9440616254563,6,0,38
16.804666065696956,14759.23913495559,1631.0830444632516,275.226196391088,9,1,45
16.804666065696956,42.32989498399464,5.39770301317589,18.396404769344237,9,0,44
16.804666065696956,431.0165524553813,41.32393208684053,21.923868898080137,9,0,42
16.804666065696956,4627.436440285723,470.62869179908773,78.02371599659855,7,0,38
16.804666065696956,5822.214142100575,733.9062856084244,121.69904410113452,7,0,38
16.804666065696956,5822.214142100575,742.6378251367119,147.88412839096392,11,0,38
16.804666065696956,5822.214142100575,584.9057017613973,86.03566858000436,10,0,50
16.804666065696956,398.1084993150146,38.077278148657506,21.672342462074017,7,0,48
16.804666065696956,5822.214142100575,577.5714315717099,75.55566045489732,5,2,34
16.804666065696956,5822.214142100575,990.8113691952348,200.86096294661365,8,0,48
16.804666065696956,5822.214142100575,864.3714840572824,178.03056326231072,7,0,30
16.804666065696956,5822.214142100575,580.491545990811,82.22269028206384,9,0,48
16.804666065696956,1122.020656210022,162.89969280486696,45.73363805708667,9,1,35
16.804666065696956,4627.436440285723,460.3218845444589,70.4192524596773,8,0,46
16.804666065696956,4627.436440285723,468.1768839721981,77.3247627650846,10,0,36
16.804666065696956,665.4954924151695,64.57830342729959,24.245368456166116,8,0,46
16.804666065696956,1752.6110998768504,209.8840419781594,52.17167118986756,10,0,34
16.804666065696956,431.0165524553813,41.3428521603032,21.77090107658376,8,0,36
16.804666065696956,14753.857164176077,1667.2117699622129,293.87488066923703,6,0,46
16.804666065696956,4627.436440285723,465.6788913470941,78.54813014854653,8,0,40
16.804666065696956,21473.12756469223,2274.2128268290417,358.4064391174395,9,0,38
16.804666065696956,1062.5544137968186,104.03485128339716,28.02651450705136,7,0,40
16.804666065696956,4627.436440285723,460.5679929903371,69.77795467907775,7,2,44
16.804666065696956,1062.5544137968186,130.62006208401476,38.89832679827217,6,0,46
16.804666065696956,1062.5544137968186,121.84282847623372,34.99284840177512,8,0,36
16.804666065696956,5822.214142100575,588.5831934813382,92.67566029973132,10,0,40
