best_fit,worst_fit,std_fit,mean_fit,n_unique_inds,better_than_parents,worst_than_parents
21.342554185656393,616370.9142740062,69024.68367068701,11463.283460859295,87,19,29
21.342554185656393,137.39513997537088,11.04366027757299,39.99712578886078,60,9,23
21.342554185656393,514.016478987155,47.60911706942726,42.55092953628855,48,20,32
21.342554185656393,149.02698254262353,16.735093442431257,38.495587216454396,36,11,29
21.342554185656393,741.9637599856732,72.57246435266121,45.82453387027383,41,16,34
21.342554185656393,159.89427902430504,18.13866045846287,37.42964871289254,48,11,51
20.496836919055678,39.70999077215722,6.588161859606173,33.58498528183407,41,19,41
20.496836919055678,64.26908812564895,7.890922556672345,31.141199629092803,25,20,32
20.496836919055678,59.371635881674166,6.770011755198405,27.508412703001554,19,22,34
20.496836919055678,36.012468606577535,4.216072342672693,23.852451873250278,10,17,35
20.496836919055678,89.53658244669211,6.951701483266653,22.69609701407038,6,21,41
20.496836919055678,59.371635881674166,4.176430135972071,22.051245593109705,6,18,34
20.496836919055678,39.57029782495308,1.9441485062556034,21.32099982597661,4,16,36
20.496836919055678,35.3742300655986,1.5361685719847684,21.09457034952002,4,5,49
20.496836919055678,39.635106421969,2.65960465249164,21.02927430554402,4,3,53
20.496836919055678,149.02698254262353,14.128993913673666,22.75623614592433,6,0,52
20.496836919055678,39.425799113115346,1.8834079580555538,20.68612654099627,2,0,62
20.496836919055678,31.843905253314926,1.129019044057829,20.610307602398265,2,0,62
20.496836919055678,40.48652911888285,1.9889492610456239,20.69673384105395,2,0,54
20.496836919055678,149.02698254262353,12.893021098233689,21.96022591111041,3,0,58
20.496836919055678,20.496836919055678,0.0,20.496836919055678,1,0,54
20.496836919055678,149.02698254262353,12.906554504083017,21.97955209717389,4,0,60
20.496836919055678,32.52822249131844,1.271276051996622,20.66138615232444,3,0,66
20.496836919055678,38.91163443160485,1.8322492181848653,20.680984894181165,2,0,62
20.496836919055678,31.843905253314926,1.129019044057829,20.610307602398265,2,0,58
20.496836919055678,39.00280762283829,2.5895234443332003,20.866768791166063,3,0,56
20.496836919055678,149.02698254262353,12.819515416002904,21.88550082520541,3,0,62
20.496836919055678,20.496836919055678,0.0,20.496836919055678,1,0,58
20.496836919055678,106.61369753614417,8.568519443706487,21.35800552522656,2,0,58
20.496836919055678,3054.4713975560853,301.86342329854403,51.02809514047129,3,0,66
20.496836919055678,39.425799113115346,1.8834079580555538,20.68612654099627,2,0,64
20.496836919055678,20.496836919055678,0.0,20.496836919055678,1,0,62
20.496836919055678,39.59432449019368,1.9001760213582126,20.687811794767054,2,0,64
20.496836919055678,39.584027273927134,1.8991514612759746,20.687708822604392,2,0,52
20.496836919055678,39.59432449019368,1.9001760213582126,20.687811794767054,2,0,56
20.496836919055678,59.371635881674166,4.292411490256185,21.07659312084447,3,0,64
20.496836919055678,373213.5660658507,37132.24154980481,3752.427529208371,2,0,56
20.496836919055678,20.496836919055678,0.0,20.496836919055678,1,0,50
20.496836919055678,38.98405342631221,1.839454817179038,20.681709084128236,2,0,50
20.496836919055678,20.496836919055678,0.0,20.496836919055678,1,0,60
20.496836919055678,20.496836919055678,0.0,20.496836919055678,1,0,62
20.496836919055678,20.496836919055678,0.0,20.496836919055678,1,0,60
19.015978280689332,59.371635881674166,4.669540680302571,21.250772622409944,5,1,61
19.015978280689332,39.59432449019368,2.6556329096167337,20.813449614304968,4,1,57
19.015978280689332,39.30708296334254,1.8998326936072738,20.62570503396389,3,4,60
19.015978280689332,20.496836919055678,0.44425759150990385,20.348751055219044,2,10,46
18.531335797504028,20.496836919055678,0.6243637663279938,20.166201593783224,3,15,51
18.531335797504028,20.496836919055678,0.7357083296005236,19.884838452493618,3,17,39
18.531335797504028,20.496836919055678,0.7399285240110167,19.55931886394113,3,9,51
18.531335797504028,20.496836919055678,0.5378982558540165,19.194219941069495,3,7,55
18.531335797504028,38.98405342631221,2.0022556600857575,19.177156945378837,4,9,55
18.531335797504028,37.00512228142228,1.8082549663639123,19.1086340737233,3,14,46
18.531335797504028,149.02698254262353,12.9506473227308,20.225877851731475,4,18,42
18.531335797504028,19.015978280689332,0.24232124159265211,18.773657039096676,2,11,49
18.531335797504028,39.59432449019368,2.0954789344168816,18.819508481740566,3,4,58
18.531335797504028,149.02698254262353,16.236604086634387,21.05819658321695,5,0,60
18.531335797504028,20.562945111647835,0.20734028819185776,18.556498315477317,3,0,64
18.531335797504028,245.35433369547042,22.56860333553378,20.799565776483693,2,0,68
18.531335797504028,18.531335797504028,3.552713678800501e-15,18.531335797504024,1,0,58
18.531335797504028,150.4443836093054,13.823982439499831,20.54828446658778,5,0,64
18.531335797504028,39.598479449948876,2.096154326990309,18.742007234028474,2,0,66
18.531335797504028,39.08768935535733,2.8502717121485044,18.938497770309088,3,0,56
18.531335797504028,87.44539709450208,7.145106874327895,19.485965236462185,4,0,64
18.531335797504028,160.68732699936763,14.14434253552934,19.95289570952266,2,0,62
18.531335797504028,18.531335797504028,3.552713678800501e-15,18.531335797504024,1,0,62
18.531335797504028,38.691179520156744,2.00587912380722,18.73293423473055,2,0,64
18.531335797504028,819.3209088885999,79.68230179118747,26.739204700545418,3,0,60
18.531335797504028,39.4133213520505,2.077731328861566,18.740155653049488,2,0,62
18.531335797504028,23.603780774511034,0.5047019027536548,18.582060247274097,2,1,67
18.531335797504028,23.603780774511034,0.6147768410271709,18.617856821325077,3,0,66
18.531335797504028,39.523739189464735,2.0887177649675293,18.74125983142363,2,0,54
18.531335797504028,38.80840940172979,2.017543349749089,18.73410653354628,2,0,62
