train_fit,test_fit,train_time_seconds,random_seed
15.372700659102623,14.826232595902605,9.667293548583984,589
16.804666065696956,16.304274525561635,9.554654359817505,722
16.804013661753288,16.302277087740574,10.536481380462646,257
16.7941006232232,16.268371121312494,21.973626852035522,234
16.56091214210693,16.01607395666097,34.15346956253052,492
14.53834170313109,14.446247543546841,8.327574729919434,847
17.239763289401775,16.719805752168412,16.06171703338623,550
16.70574415069109,16.2338343266638,19.50120496749878,837
13.907433862737422,13.463443911244237,11.38655948638916,119
15.372700659102623,14.826232595902605,9.237348556518555,243
15.717807972084072,14.856374428179171,12.916404485702515,217
15.345920909174264,14.872261362769153,22.97022771835327,184
16.825574603957556,16.317475354699315,9.171489238739014,619
16.78215642966919,16.26384290169923,17.26799988746643,36
18.46626757873663,17.850230685192482,10.020984649658203,48
16.624233466244746,16.130812089533645,34.85802388191223,232
16.804223910383737,16.30187061885653,11.154015064239502,267
16.825574603957556,16.317475354699315,21.04297947883606,809
16.230713893510885,15.659822731587205,18.405866384506226,166
15.55191805418335,15.557668080324923,21.117589712142944,724
16.804666065696956,16.304274525561635,21.08354377746582,233
16.804666065696956,16.304274525561635,15.682255983352661,215
16.495940218838314,16.05421612616426,17.28788185119629,883
16.74304715237155,15.73838836389174,14.82436752319336,594
15.368088331926055,14.812781218765217,14.4690101146698,98
16.825574603957556,16.317475354699315,14.720408916473389,170
14.643550498441524,14.5952206975953,15.072588443756104,634
17.79561936426638,17.561986988873354,55.12863755226135,450
15.301739495527817,14.659645116948973,34.66138792037964,163
16.804666065696956,16.304274525561635,26.338680028915405,347
