train_fit,test_fit,train_time_seconds,random_seed
14.069348584970637,13.62440330571104,60.600141525268555,576
16.388743718931327,15.826596886926017,163.20638847351074,373
15.13520570299909,14.687611085156187,41.02558445930481,138
16.804666065696956,16.304274525561635,24.40643835067749,758
16.804666065696956,16.304274525561635,24.283066272735596,540
14.077381370893347,14.209785967453755,60.34721922874451,463
16.825574603957556,16.317475354699315,22.700685501098633,99
15.166916814646283,14.573183435608694,55.75103211402893,574
15.372700659102623,14.826232595902605,30.819121599197388,726
15.271503811563345,15.484923434023703,63.96006226539612,794
13.084148986060091,13.093224611058801,145.95518350601196,284
15.372700659102623,14.826232595902605,26.94698452949524,237
15.548536801564445,15.549232068957954,59.94203591346741,484
15.34034689698585,14.838940224912657,30.601503133773804,949
15.372700659102623,14.826232595902605,27.855494499206543,237
16.804223910383737,16.30187061885653,38.09687399864197,630
15.55191805418335,15.557668080324923,60.51230978965759,26
16.804666065696956,16.304274525561635,30.42958378791809,129
15.284269202497496,14.66967484200018,60.37389326095581,297
16.804666065696956,16.304274525561635,24.210698127746582,263
16.804666065696956,16.304274525561635,29.38125705718994,367
15.265768841058469,14.753725490015025,30.42826199531555,947
15.372700659102623,14.826232595902605,24.053808450698853,526
15.55191805418335,15.557668080324923,56.427754163742065,396
13.531932757544682,13.148478353614363,226.08624076843262,186
16.804666065696956,16.304274525561635,28.169307470321655,807
15.372700659102623,14.826232595902605,25.895506381988525,994
16.804666065696956,16.304274525561635,24.312201738357544,385
15.838771735781847,15.567862515757591,94.7785131931305,155
16.804666065696956,16.304274525561635,26.392598628997803,912
