train_fit,test_fit,train_time_seconds,random_seed
12.068658791106216,14.340388081630707,3.616532564163208,243
13.668521392326873,20.579738984814583,5.11508584022522,771
18.464807290906755,25.51546404991631,2.0866994857788086,175
9.087833823647198,11.92899900057374,4.580819845199585,299
18.808704070924218,26.00869263098201,1.2452812194824219,727
13.291545415749928,19.831622753286627,1.9424049854278564,9
18.4909831921943,26.02672292569645,2.0946714878082275,84
11.956424107415407,17.562371551959398,2.5149528980255127,716
10.158336430688651,14.499512512651098,2.9025955200195312,209
13.241185309158512,23.09494406399017,3.9032557010650635,946
18.831974524242195,26.20355572766598,1.5420703887939453,744
18.969367885337608,26.034603380364498,1.2816128730773926,237
13.13255717095045,19.67834465070108,3.576183795928955,297
18.969367885337608,26.034603380364498,1.2752676010131836,237
10.806602907969824,16.00952481718174,1.9486334323883057,804
18.298936732690645,25.7139052114013,2.3102078437805176,612
18.808704070924218,26.00869263098201,1.712601900100708,820
18.969367885337608,26.034603380364498,1.4271888732910156,373
13.668521392326873,20.579738984814583,2.2806029319763184,67
12.83816779591494,18.880827579448873,7.022138595581055,512
18.610168282635097,26.50625500457301,3.8365256786346436,86
18.0212137713892,25.72975022390666,2.0695135593414307,787
13.291545415749928,19.831622753286627,1.6022238731384277,758
12.85750966243667,19.37538543452337,2.6248490810394287,516
18.703858614664707,26.97740857037426,1.6849253177642822,366
13.09787931907433,18.940850930566345,2.3555963039398193,565
13.192689589764392,19.559498784948303,1.7628631591796875,993
13.668521392326873,20.579738984814583,2.085818290710449,178
11.778865148332045,14.040434896865701,2.7703068256378174,406
18.75805897182763,26.59348018815104,2.0966994762420654,289
