train_fit,test_fit,train_time_seconds,random_seed
15.372700659102623,14.826232595902605,52.22478747367859,467
14.584806516367323,14.42044368436689,302.32107973098755,796
14.922396968606405,14.451646975710569,68.03384590148926,404
15.372700659102623,14.826232595902605,105.549720287323,818
15.16476219011184,14.818816284211673,96.84437346458435,319
14.07748778577246,13.895773103923002,304.40794920921326,856
15.55191805418335,15.557668080324923,128.13703060150146,347
14.751795114927175,14.516840753812758,95.04299759864807,225
10.927778133077458,10.663643119468876,225.47162652015686,513
12.439169647572834,13.006062327495497,118.9203712940216,755
16.578715112446528,16.12912027145923,51.22138690948486,751
15.836262620263827,15.407213751903793,390.99787855148315,887
13.084370371076789,12.596820781671184,183.26266360282898,984
16.804666065696956,16.304274525561635,41.93673014640808,959
15.180108051418207,14.69464740090058,63.21760940551758,643
14.370596582407307,13.801441763908517,151.90407943725586,708
12.389415102459724,12.142624136733986,86.34611678123474,192
13.685313114211246,13.912374847348415,85.83238506317139,103
14.839312205497666,15.17362961274282,93.07447504997253,931
15.549468494899626,15.546531634215347,99.94443607330322,31
15.278681453130012,15.347323632170655,52.6654908657074,363
15.048980250623188,14.579949914998389,47.54839730262756,195
14.265710069410366,13.864343399966433,90.06096339225769,950
13.043337959992883,12.93845932109471,127.23971796035767,504
14.73410101705602,14.152233385473759,222.90802812576294,302
14.959357320003962,14.537875872031762,314.79814076423645,295
12.419817752445443,12.365169940899353,229.53408241271973,320
16.74304715237155,15.73838836389174,51.85452103614807,891
15.372700659102623,14.826232595902605,45.581775426864624,488
13.25181349399421,13.013657941944315,83.17325854301453,905
