train_fit,test_fit,train_time_seconds,random_seed
10.200507121554235,20.932390538241066,6.1548707485198975,520
11.105805186421227,14.700084231424404,3.3230855464935303,920
19.036677645795205,26.701588221918435,1.1718332767486572,235
10.162776871975922,24.433944320003437,2.669071674346924,473
18.80872484293476,26.03195153313235,3.1361169815063477,175
5.368544575798296,9.163697709659413,5.927270412445068,542
13.291545415749928,19.831622753286627,1.7858340740203857,696
18.81292754744659,25.950660783784155,3.329186201095581,426
18.831974524242195,26.20355572766598,1.3113081455230713,95
5.830193423716762,6.664152604712165,5.221493721008301,528
13.135029159551452,18.728813889828487,2.264374256134033,602
13.651052952457126,82.63870213819027,2.7720179557800293,476
3.125910306876438,4.504156115230099,6.960513114929199,43
18.322155236656673,27.006669075263797,5.920065641403198,339
13.291545415749928,19.831622753286627,1.7419140338897705,389
13.111013850787163,19.210436366055152,2.58687424659729,945
15.286214038059072,17.370131960561597,3.3925137519836426,764
8.0801560215833,12.280825695926069,7.634072780609131,765
13.291545415749928,19.831622753286627,2.010016441345215,15
13.668521392326873,20.579738984814583,1.504408597946167,351
18.062368334152445,32.41198730578839,4.058806896209717,619
14.346897020692921,20.55467481490347,3.162215232849121,913
18.808704070924218,26.00869263098201,3.4474778175354004,174
18.808619711096714,26.015074079707116,2.026484489440918,937
17.49979811212102,24.894827159954133,2.4136667251586914,830
18.808704070924218,26.00869263098201,2.6651859283447266,793
13.410784753547167,20.762976703701085,3.203346014022827,829
18.969367885337608,26.034603380364498,1.4655025005340576,125
18.831974524242195,26.20355572766598,1.296041488647461,827
13.291545415749928,19.831622753286627,1.9579315185546875,811
