train_fit,test_fit,train_time_seconds,random_seed
3.3273644981925132,3.2075999843696916,42.173110246658325,178
3.5162502883248488,6.685074535196542,32.000245571136475,457
3.1262349541786483,3.671518217718549,65.29299187660217,128
9.027025040486853,13.264173721509536,76.26897311210632,839
1.7176236892074188,2.044355981586281,45.78171420097351,484
9.67757341758815,14.726908203933405,33.60260057449341,585
3.861538451198967,5.148490494712211,70.2778947353363,179
5.252711345851161,9.561271709142972,68.76305937767029,336
8.648507061705525,12.517696061902527,67.02648544311523,451
6.761523355466115,10.445736194504986,59.9326012134552,548
5.108219875372593,9.565325842522128,32.82471418380737,604
6.314409905693112,9.211039405508794,52.64827489852905,521
11.67817465318827,19.16667334592787,57.440237045288086,740
2.6672605538347107,4.087473977850193,87.65331721305847,531
1.0187721315724605,1.7405255100299464,58.36005449295044,568
6.375196482372798,8.51061431182233,27.556621551513672,909
7.340035970260817,9.145759840752715,39.84025263786316,893
3.2071283487933746,5.038260569892221,42.92081832885742,603
8.606141115194449,11.5033795767187,31.356350421905518,818
4.10884145900912,6.299590605042504,40.38622164726257,533
6.582744484847341,8.668415349979586,27.63377857208252,382
8.220300881659846,93.87509180727531,69.81150722503662,88
6.623497397945574,5.1371699319555155,84.70814275741577,902
4.655015402989763,4.448769263522595,58.709656715393066,763
5.275947207590726,7.337717394326662,90.11066794395447,136
5.423204669768886,7.514652682412229,73.42281198501587,700
15.928100140837753,22.603185523702848,38.17026686668396,12
2.3075907615227504,2.6482126141985094,22.399425983428955,925
8.691727993889003,13.151238263659721,74.44032192230225,402
4.305666678539356,5.502916100562236,40.14194846153259,525
